source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
blaze_face_short_range.tflite	depthwise_conv2d_10/Kernel	F16	1,3,3,80	143748	fp16_1hwc_to_fp32_c1hw	blocks.10.depthwise.weight	F32	80,1,3,3	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_10/Bias	F16	80	143576	fp16_to_fp32	blocks.10.depthwise.bias	F32	80	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_11/Kernel	F16	88,1,1,80	129484	fp16_ohwi_to_fp32_oihw	blocks.10.pointwise.weight	F32	88,80,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_11/Bias	F16	88	129296	fp16_to_fp32	blocks.10.pointwise.bias	F32	88	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_11/Kernel	F16	1,3,3,88	127656	fp16_1hwc_to_fp32_c1hw	blocks.11.depthwise.weight	F32	88,1,3,3	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_11/Bias	F16	88	127468	fp16_to_fp32	blocks.11.depthwise.bias	F32	88	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_12/Kernel	F16	96,1,1,88	110560	fp16_ohwi_to_fp32_oihw	blocks.11.pointwise.weight	F32	96,88,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_12/Bias	F16	96	110356	fp16_to_fp32	blocks.11.pointwise.bias	F32	96	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_12/Kernel	F16	1,3,3,96	108572	fp16_1hwc_to_fp32_c1hw	blocks.12.depthwise.weight	F32	96,1,3,3	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_12/Bias	F16	96	108368	fp16_to_fp32	blocks.12.depthwise.bias	F32	96	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_13/Kernel	F16	96,1,1,96	89924	fp16_ohwi_to_fp32_oihw	blocks.12.pointwise.weight	F32	96,96,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_13/Bias	F16	96	89720	fp16_to_fp32	blocks.12.pointwise.bias	F32	96	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_13/Kernel	F16	1,3,3,96	87980	fp16_1hwc_to_fp32_c1hw	blocks.13.depthwise.weight	F32	96,1,3,3	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_13/Bias	F16	96	87776	fp16_to_fp32	blocks.13.depthwise.bias	F32	96	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_14/Kernel	F16	96,1,1,96	69332	fp16_ohwi_to_fp32_oihw	blocks.13.pointwise.weight	F32	96,96,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_14/Bias	F16	96	69128	fp16_to_fp32	blocks.13.pointwise.bias	F32	96	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_14/Kernel	F16	1,3,3,96	67388	fp16_1hwc_to_fp32_c1hw	blocks.14.depthwise.weight	F32	96,1,3,3	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_14/Bias	F16	96	67184	fp16_to_fp32	blocks.14.depthwise.bias	F32	96	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_15/Kernel	F16	96,1,1,96	48740	fp16_ohwi_to_fp32_oihw	blocks.14.pointwise.weight	F32	96,96,1,1	vision_detector_dense	weight
blaze_face_short_range.tflite	conv2d_15/Bias	F16	96	48536	fp16_to_fp32	blocks.14.pointwise.bias	F32	96	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_15/Kernel	F16	1,3,3,96	46796	fp16_1hwc_to_fp32_c1hw	blocks.15.depthwise.weight	F32	96,1,3,3	vision_detector_dense	weight
blaze_face_short_range.tflite	depthwise_conv2d_15/Bias	F16	96	46592	fp16_to_fp32	blocks.15.depthwise.bias	F32	96	vision_detector_dense	weight
