source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
s3fd-619a316812.pth	conv5_3_norm_mbox_loc.weight	F32	4,512,3,3	2365593	identity_bytes	conv5_3_norm_mbox_loc.weight	F32	4,512,3,3	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv5_3_norm_mbox_loc.bias	F32	4	2439329	identity_bytes	conv5_3_norm_mbox_loc.bias	F32	4	vision_detector_multiscale	weight
s3fd-619a316812.pth	fc7_mbox_conf.weight	F32	2,1024,3,3	2439369	identity_bytes	fc7_mbox_conf.weight	F32	2,1024,3,3	vision_detector_multiscale	weight
s3fd-619a316812.pth	fc7_mbox_conf.bias	F32	2	2439353	identity_bytes	fc7_mbox_conf.bias	F32	2	vision_detector_multiscale	weight
s3fd-619a316812.pth	fc7_mbox_loc.weight	F32	4,1024,3,3	2513105	identity_bytes	fc7_mbox_loc.weight	F32	4,1024,3,3	vision_detector_multiscale	weight
s3fd-619a316812.pth	fc7_mbox_loc.bias	F32	4	2660569	identity_bytes	fc7_mbox_loc.bias	F32	4	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv6_2_mbox_conf.weight	F32	2,512,3,3	2660593	identity_bytes	conv6_2_mbox_conf.weight	F32	2,512,3,3	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv6_2_mbox_conf.bias	F32	2	2697465	identity_bytes	conv6_2_mbox_conf.bias	F32	2	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv6_2_mbox_loc.weight	F32	4,512,3,3	2697481	identity_bytes	conv6_2_mbox_loc.weight	F32	4,512,3,3	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv6_2_mbox_loc.bias	F32	4	2771217	identity_bytes	conv6_2_mbox_loc.bias	F32	4	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv7_2_mbox_conf.weight	F32	2,256,3,3	2771241	identity_bytes	conv7_2_mbox_conf.weight	F32	2,256,3,3	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv7_2_mbox_conf.bias	F32	2	2789681	identity_bytes	conv7_2_mbox_conf.bias	F32	2	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv7_2_mbox_loc.weight	F32	4,256,3,3	2789697	identity_bytes	conv7_2_mbox_loc.weight	F32	4,256,3,3	vision_detector_multiscale	weight
s3fd-619a316812.pth	conv7_2_mbox_loc.bias	F32	4	2826569	identity_bytes	conv7_2_mbox_loc.bias	F32	4	vision_detector_multiscale	weight
