source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_89/BiasAdd/ReadVariableOp/resource	F32	256	16168308	identity_bytes	tensor.56	F32	256	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_90/BiasAdd/ReadVariableOp/resource	F32	128	16167784	identity_bytes	tensor.57	F32	128	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_28/conv2d/BiasAdd/ReadVariableOp/resource	F32	1	16167768	identity_bytes	tensor.58	F32	1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_28/conv2d_1/BiasAdd/ReadVariableOp/resource	F32	128	16167244	identity_bytes	tensor.59	F32	128	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_28/conv2d_5/BiasAdd/ReadVariableOp/resource	F32	128	16166720	identity_bytes	tensor.60	F32	128	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_91/BiasAdd/ReadVariableOp/resource	F32	256	16165684	identity_bytes	tensor.61	F32	256	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_26/BiasAdd/ReadVariableOp/resource	F32	64	16165416	identity_bytes	tensor.62	F32	64	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_22/batch_normalization_1/FusedBatchNormV3;model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_22/depthwise_conv2d/depthwise	F32	1,3,3,1536	16110108	f32_1hwc_to_c1hw	tensor.63	F32	1536,1,3,3	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/inverted_bottleneck_block_22/batch_normalization_2/FusedBatchNormV3	F32	384	16108560	identity_bytes	tensor.64	F32	384	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_94/BiasAdd/ReadVariableOp/resource	F32	384	16107012	identity_bytes	tensor.65	F32	384	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_95/BiasAdd/ReadVariableOp/resource	F32	192	16106232	identity_bytes	tensor.66	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_29/conv2d/BiasAdd/ReadVariableOp/resource	F32	1	16106216	identity_bytes	tensor.67	F32	1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_29/conv2d_1/BiasAdd/ReadVariableOp/resource	F32	192	16105436	identity_bytes	tensor.68	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_29/conv2d_5/BiasAdd/ReadVariableOp/resource	F32	192	16104656	identity_bytes	tensor.69	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_96/BiasAdd/ReadVariableOp/resource	F32	384	16103108	identity_bytes	tensor.70	F32	384	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_97/BiasAdd/ReadVariableOp/resource	F32	192	16102328	identity_bytes	tensor.71	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_30/conv2d/BiasAdd/ReadVariableOp/resource	F32	1	16102312	identity_bytes	tensor.72	F32	1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_30/conv2d_1/BiasAdd/ReadVariableOp/resource	F32	192	16101532	identity_bytes	tensor.73	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_30/conv2d_5/BiasAdd/ReadVariableOp/resource	F32	192	16100752	identity_bytes	tensor.74	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_98/BiasAdd/ReadVariableOp/resource	F32	384	16099204	identity_bytes	tensor.75	F32	384	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_99/BiasAdd/ReadVariableOp/resource	F32	192	16098424	identity_bytes	tensor.76	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_31/conv2d/BiasAdd/ReadVariableOp/resource	F32	1	16098408	identity_bytes	tensor.77	F32	1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_31/conv2d_1/BiasAdd/ReadVariableOp/resource	F32	192	16097628	identity_bytes	tensor.78	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_31/conv2d_5/BiasAdd/ReadVariableOp/resource	F32	192	16096848	identity_bytes	tensor.79	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_100/BiasAdd/ReadVariableOp/resource	F32	384	16095300	identity_bytes	tensor.80	F32	384	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_101/BiasAdd/ReadVariableOp/resource	F32	192	16094520	identity_bytes	tensor.81	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_32/conv2d/BiasAdd/ReadVariableOp/resource	F32	1	16094504	identity_bytes	tensor.82	F32	1	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_32/conv2d_1/BiasAdd/ReadVariableOp/resource	F32	192	16093724	identity_bytes	tensor.83	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/linear_attention_32/conv2d_5/BiasAdd/ReadVariableOp/resource	F32	192	16092944	identity_bytes	tensor.84	F32	192	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/xeno_former_3/conv2d_102/BiasAdd/ReadVariableOp/resource	F32	384	16091396	identity_bytes	tensor.85	F32	384	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/fpn_3/separable_conv2d_27/BiasAdd/ReadVariableOp/resource	F32	64	16091128	identity_bytes	tensor.86	F32	64	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_0/batchnorm/mul_1;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_conv_0/depthwise;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_0/batchnorm/mul	F32	1,3,3,64	16088812	f32_1hwc_to_c1hw	tensor.87	F32	64,1,3,3	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_conv_0/depthwise	F32	64	16088544	identity_bytes	tensor.88	F32	64	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_1/batchnorm/mul_1;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_conv_1/depthwise;model/segmentation_model_3/segmentation_head_2/segmentation_head_conv_4/Conv2D;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_1/batchnorm/mul	F32	1,3,3,32	16087380	f32_1hwc_to_c1hw	tensor.89	F32	32,1,3,3	semantic_segmenter_xenoformer	weight
selfie_multiclass_256x256.tflite	model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_2/batchnorm/mul_1;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_conv_2/depthwise;model/segmentation_model_3/segmentation_head_2/segmentation_head_conv_4/Conv2D;model/segmentation_model_3/segmentation_head_2/segmentation_head_depthwise_norm_2/batchnorm/mul	F32	1,3,3,32	16086216	f32_1hwc_to_c1hw	tensor.90	F32	32,1,3,3	semantic_segmenter_xenoformer	weight
