source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
vae	decoder.upsamples.4.residual.2.weight	F32	384,192,3,3,3	404094860	identity_bytes	component.vae.decoder.upsamples.4.residual.2.weight	F32	384,192,3,3,3	vae.decoder	weight
vae	decoder.upsamples.4.residual.3.gamma	F32	384,1,1,1	66112	identity_bytes	component.vae.decoder.upsamples.4.residual.3.gamma	F32	384,1,1,1	vae.decoder	weight
vae	decoder.upsamples.4.residual.6.bias	F32	384	380853644	identity_bytes	component.vae.decoder.upsamples.4.residual.6.bias	F32	384	vae.decoder	weight
vae	decoder.upsamples.4.residual.6.weight	F32	384,384,3,3,3	94988608	identity_bytes	component.vae.decoder.upsamples.4.residual.6.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	decoder.upsamples.4.shortcut.bias	F32	384	380855180	identity_bytes	component.vae.decoder.upsamples.4.shortcut.bias	F32	384	vae.decoder	weight
vae	decoder.upsamples.4.shortcut.weight	F32	384,192,1,1,1	380870540	identity_bytes	component.vae.decoder.upsamples.4.shortcut.weight	F32	384,192,1,1,1	vae.decoder	weight
vae	decoder.upsamples.5.residual.0.gamma	F32	384,1,1,1	380856716	identity_bytes	component.vae.decoder.upsamples.5.residual.0.gamma	F32	384,1,1,1	vae.decoder	weight
vae	decoder.upsamples.5.residual.2.bias	F32	384	126869952	identity_bytes	component.vae.decoder.upsamples.5.residual.2.bias	F32	384	vae.decoder	weight
vae	decoder.upsamples.5.residual.2.weight	F32	384,384,3,3,3	491683724	identity_bytes	component.vae.decoder.upsamples.5.residual.2.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	decoder.upsamples.5.residual.3.gamma	F32	384,1,1,1	126871488	identity_bytes	component.vae.decoder.upsamples.5.residual.3.gamma	F32	384,1,1,1	vae.decoder	weight
vae	decoder.upsamples.5.residual.6.bias	F32	384	253749632	identity_bytes	component.vae.decoder.upsamples.5.residual.6.bias	F32	384	vae.decoder	weight
vae	decoder.upsamples.5.residual.6.weight	F32	384,384,3,3,3	237796800	identity_bytes	component.vae.decoder.upsamples.5.residual.6.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	decoder.upsamples.6.residual.0.gamma	F32	384,1,1,1	253751168	identity_bytes	component.vae.decoder.upsamples.6.residual.0.gamma	F32	384,1,1,1	vae.decoder	weight
vae	decoder.upsamples.6.residual.2.bias	F32	384	67648	identity_bytes	component.vae.decoder.upsamples.6.residual.2.bias	F32	384	vae.decoder	weight
vae	decoder.upsamples.6.residual.2.weight	F32	384,384,3,3,3	364901760	identity_bytes	component.vae.decoder.upsamples.6.residual.2.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	decoder.upsamples.6.residual.3.gamma	F32	384,1,1,1	69184	identity_bytes	component.vae.decoder.upsamples.6.residual.3.gamma	F32	384,1,1,1	vae.decoder	weight
vae	decoder.upsamples.6.residual.6.bias	F32	384	380858252	identity_bytes	component.vae.decoder.upsamples.6.residual.6.bias	F32	384	vae.decoder	weight
vae	decoder.upsamples.6.residual.6.weight	F32	384,384,3,3,3	110913856	identity_bytes	component.vae.decoder.upsamples.6.residual.6.weight	F32	384,384,3,3,3	vae.decoder	weight
vae	decoder.upsamples.7.resample.1.bias	F32	192	126845376	identity_bytes	component.vae.decoder.upsamples.7.resample.1.bias	F32	192	vae.decoder	weight
vae	decoder.upsamples.7.resample.1.weight	F32	192,384,3,3	389496716	identity_bytes	component.vae.decoder.upsamples.7.resample.1.weight	F32	192,384,3,3	vae.decoder	weight
vae	decoder.upsamples.7.time_conv.bias	F32	768	380862860	identity_bytes	component.vae.decoder.upsamples.7.time_conv.bias	F32	768	vae.decoder	weight
vae	decoder.upsamples.7.time_conv.weight	F32	768,384,3,1,1	137379264	identity_bytes	component.vae.decoder.upsamples.7.time_conv.weight	F32	768,384,3,1,1	vae.decoder	weight
vae	decoder.upsamples.8.residual.0.gamma	F32	192,1,1,1	380831372	identity_bytes	component.vae.decoder.upsamples.8.residual.0.gamma	F32	192,1,1,1	vae.decoder	weight
vae	decoder.upsamples.8.residual.2.bias	F32	192	253727104	identity_bytes	component.vae.decoder.upsamples.8.residual.2.bias	F32	192	vae.decoder	weight
vae	decoder.upsamples.8.residual.2.weight	F32	192,192,3,3,3	396132236	identity_bytes	component.vae.decoder.upsamples.8.residual.2.weight	F32	192,192,3,3,3	vae.decoder	weight
vae	decoder.upsamples.8.residual.3.gamma	F32	192,1,1,1	253727872	identity_bytes	component.vae.decoder.upsamples.8.residual.3.gamma	F32	192,1,1,1	vae.decoder	weight
vae	decoder.upsamples.8.residual.6.bias	F32	192	126846144	identity_bytes	component.vae.decoder.upsamples.8.residual.6.bias	F32	192	vae.decoder	weight
vae	decoder.upsamples.8.residual.6.weight	F32	192,192,3,3,3	261387648	identity_bytes	component.vae.decoder.upsamples.8.residual.6.weight	F32	192,192,3,3,3	vae.decoder	weight
vae	decoder.upsamples.9.residual.0.gamma	F32	192,1,1,1	126846912	identity_bytes	component.vae.decoder.upsamples.9.residual.0.gamma	F32	192,1,1,1	vae.decoder	weight
vae	decoder.upsamples.9.residual.2.bias	F32	192	380832140	identity_bytes	component.vae.decoder.upsamples.9.residual.2.bias	F32	192	vae.decoder	weight
vae	decoder.upsamples.9.residual.2.weight	F32	192,192,3,3,3	140918208	identity_bytes	component.vae.decoder.upsamples.9.residual.2.weight	F32	192,192,3,3,3	vae.decoder	weight
vae	decoder.upsamples.9.residual.3.gamma	F32	192,1,1,1	380832908	identity_bytes	component.vae.decoder.upsamples.9.residual.3.gamma	F32	192,1,1,1	vae.decoder	weight
vae	decoder.upsamples.9.residual.6.bias	F32	192	253728640	identity_bytes	component.vae.decoder.upsamples.9.residual.6.bias	F32	192	vae.decoder	weight
vae	decoder.upsamples.9.residual.6.weight	F32	192,192,3,3,3	400113548	identity_bytes	component.vae.decoder.upsamples.9.residual.6.weight	F32	192,192,3,3,3	vae.decoder	weight
vae	encoder.conv1.bias	F32	96	126839232	identity_bytes	component.vae.encoder.conv1.bias	F32	96	vae.decoder	weight
vae	encoder.conv1.weight	F32	96,3,3,3,3	75328	identity_bytes	component.vae.encoder.conv1.weight	F32	96,3,3,3,3	vae.decoder	weight
vae	encoder.downsamples.0.residual.0.gamma	F32	96,1,1,1	253722496	identity_bytes	component.vae.encoder.downsamples.0.residual.0.gamma	F32	96,1,1,1	vae.decoder	weight
vae	encoder.downsamples.0.residual.2.bias	F32	96	126839616	identity_bytes	component.vae.encoder.downsamples.0.residual.2.bias	F32	96	vae.decoder	weight
vae	encoder.downsamples.0.residual.2.weight	F32	96,96,3,3,3	382087052	identity_bytes	component.vae.encoder.downsamples.0.residual.2.weight	F32	96,96,3,3,3	vae.decoder	weight
vae	encoder.downsamples.0.residual.3.gamma	F32	96,1,1,1	253722880	identity_bytes	component.vae.encoder.downsamples.0.residual.3.gamma	F32	96,1,1,1	vae.decoder	weight
vae	encoder.downsamples.0.residual.6.bias	F32	96	253723264	identity_bytes	component.vae.encoder.downsamples.0.residual.6.bias	F32	96	vae.decoder	weight
vae	encoder.downsamples.0.residual.6.weight	F32	96,96,3,3,3	127978944	identity_bytes	component.vae.encoder.downsamples.0.residual.6.weight	F32	96,96,3,3,3	vae.decoder	weight
vae	encoder.downsamples.1.residual.0.gamma	F32	96,1,1,1	253723648	identity_bytes	component.vae.encoder.downsamples.1.residual.0.gamma	F32	96,1,1,1	vae.decoder	weight
vae	encoder.downsamples.1.residual.2.bias	F32	96	38464	identity_bytes	component.vae.encoder.downsamples.1.residual.2.bias	F32	96	vae.decoder	weight
vae	encoder.downsamples.1.residual.2.weight	F32	96,96,3,3,3	254420352	identity_bytes	component.vae.encoder.downsamples.1.residual.2.weight	F32	96,96,3,3,3	vae.decoder	weight
vae	encoder.downsamples.1.residual.3.gamma	F32	96,1,1,1	38848	identity_bytes	component.vae.encoder.downsamples.1.residual.3.gamma	F32	96,1,1,1	vae.decoder	weight
