source_file	source_name	source_dtype	source_shape	source_offset	transformation	destination_name	destination_dtype	destination_shape	component	role
dw-ll_ucoco_384.pth	backbone.stage4.2.main_conv.bn.bias	F32	512	197484096	identity_bytes	backbone.stage4.2.main_conv.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.main_conv.bn.running_mean	F32	512	197486272	identity_bytes	backbone.stage4.2.main_conv.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.main_conv.bn.running_var	F32	512	197488448	identity_bytes	backbone.stage4.2.main_conv.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.short_conv.conv.weight	F32	512,1024,1,1	197491392	identity_bytes	backbone.stage4.2.short_conv.conv.weight	F32	512,1024,1,1	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.short_conv.bn.weight	F32	512	199588672	identity_bytes	backbone.stage4.2.short_conv.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.short_conv.bn.bias	F32	512	199590848	identity_bytes	backbone.stage4.2.short_conv.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.short_conv.bn.running_mean	F32	512	199593024	identity_bytes	backbone.stage4.2.short_conv.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.short_conv.bn.running_var	F32	512	199595200	identity_bytes	backbone.stage4.2.short_conv.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.final_conv.conv.weight	F32	1024,1024,1,1	199597504	identity_bytes	backbone.stage4.2.final_conv.conv.weight	F32	1024,1024,1,1	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.final_conv.bn.weight	F32	1024	203791936	identity_bytes	backbone.stage4.2.final_conv.bn.weight	F32	1024	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.final_conv.bn.bias	F32	1024	203796160	identity_bytes	backbone.stage4.2.final_conv.bn.bias	F32	1024	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.final_conv.bn.running_mean	F32	1024	203800384	identity_bytes	backbone.stage4.2.final_conv.bn.running_mean	F32	1024	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.final_conv.bn.running_var	F32	1024	203805440	identity_bytes	backbone.stage4.2.final_conv.bn.running_var	F32	1024	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv1.conv.weight	F32	512,512,3,3	203809792	identity_bytes	backbone.stage4.2.blocks.0.conv1.conv.weight	F32	512,512,3,3	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv1.bn.weight	F32	512	213247104	identity_bytes	backbone.stage4.2.blocks.0.conv1.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv1.bn.bias	F32	512	213249280	identity_bytes	backbone.stage4.2.blocks.0.conv1.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv1.bn.running_mean	F32	512	213251456	identity_bytes	backbone.stage4.2.blocks.0.conv1.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv1.bn.running_var	F32	512	213253632	identity_bytes	backbone.stage4.2.blocks.0.conv1.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.depthwise_conv.conv.weight	F32	512,1,5,5	213255936	identity_bytes	backbone.stage4.2.blocks.0.conv2.depthwise_conv.conv.weight	F32	512,1,5,5	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.depthwise_conv.bn.weight	F32	512	213307264	identity_bytes	backbone.stage4.2.blocks.0.conv2.depthwise_conv.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.depthwise_conv.bn.bias	F32	512	213309568	identity_bytes	backbone.stage4.2.blocks.0.conv2.depthwise_conv.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.depthwise_conv.bn.running_mean	F32	512	213311744	identity_bytes	backbone.stage4.2.blocks.0.conv2.depthwise_conv.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.depthwise_conv.bn.running_var	F32	512	213313920	identity_bytes	backbone.stage4.2.blocks.0.conv2.depthwise_conv.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.pointwise_conv.conv.weight	F32	512,512,1,1	213316224	identity_bytes	backbone.stage4.2.blocks.0.conv2.pointwise_conv.conv.weight	F32	512,512,1,1	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.pointwise_conv.bn.weight	F32	512	214364928	identity_bytes	backbone.stage4.2.blocks.0.conv2.pointwise_conv.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.pointwise_conv.bn.bias	F32	512	214367104	identity_bytes	backbone.stage4.2.blocks.0.conv2.pointwise_conv.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.pointwise_conv.bn.running_mean	F32	512	214369280	identity_bytes	backbone.stage4.2.blocks.0.conv2.pointwise_conv.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.0.conv2.pointwise_conv.bn.running_var	F32	512	214371456	identity_bytes	backbone.stage4.2.blocks.0.conv2.pointwise_conv.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv1.conv.weight	F32	512,512,3,3	214521344	identity_bytes	backbone.stage4.2.blocks.1.conv1.conv.weight	F32	512,512,3,3	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv1.bn.weight	F32	512	223958656	identity_bytes	backbone.stage4.2.blocks.1.conv1.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv1.bn.bias	F32	512	223960832	identity_bytes	backbone.stage4.2.blocks.1.conv1.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv1.bn.running_mean	F32	512	223963008	identity_bytes	backbone.stage4.2.blocks.1.conv1.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv1.bn.running_var	F32	512	223965184	identity_bytes	backbone.stage4.2.blocks.1.conv1.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.depthwise_conv.conv.weight	F32	512,1,5,5	223967488	identity_bytes	backbone.stage4.2.blocks.1.conv2.depthwise_conv.conv.weight	F32	512,1,5,5	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.depthwise_conv.bn.weight	F32	512	224018816	identity_bytes	backbone.stage4.2.blocks.1.conv2.depthwise_conv.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.depthwise_conv.bn.bias	F32	512	224020992	identity_bytes	backbone.stage4.2.blocks.1.conv2.depthwise_conv.bn.bias	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.depthwise_conv.bn.running_mean	F32	512	224023168	identity_bytes	backbone.stage4.2.blocks.1.conv2.depthwise_conv.bn.running_mean	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.depthwise_conv.bn.running_var	F32	512	224025728	identity_bytes	backbone.stage4.2.blocks.1.conv2.depthwise_conv.bn.running_var	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.pointwise_conv.conv.weight	F32	512,512,1,1	224028032	identity_bytes	backbone.stage4.2.blocks.1.conv2.pointwise_conv.conv.weight	F32	512,512,1,1	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.pointwise_conv.bn.weight	F32	512	225076736	identity_bytes	backbone.stage4.2.blocks.1.conv2.pointwise_conv.bn.weight	F32	512	pose_estimator_2d	weight
dw-ll_ucoco_384.pth	backbone.stage4.2.blocks.1.conv2.pointwise_conv.bn.bias	F32	512	225078912	identity_bytes	backbone.stage4.2.blocks.1.conv2.pointwise_conv.bn.bias	F32	512	pose_estimator_2d	weight
